Plant ID,Plant name,Country/Area,Status,year,is_operating
P100000120011,Voestalpine Stahl Donawitz steel plant,Austria,operating pre-retirement,2021,True
P100000120011,Voestalpine Stahl Donawitz steel plant,Austria,operating pre-retirement,2022,True
P100000120011,Voestalpine Stahl Donawitz steel plant,Austria,operating pre-retirement,2023,True
P100000120011,Voestalpine Stahl Donawitz steel plant,Austria,operating pre-retirement,2024,True
P100000120011,Voestalpine Stahl Donawitz steel plant,Austria,operating pre-retirement,2025,True
P100000120011,Voestalpine Stahl Donawitz steel plant,Austria,operating pre-retirement,2026,True
P100000120011,Voestalpine Stahl Donawitz steel plant,Austria,operating pre-retirement,2027,True
P100000120011,Voestalpine Stahl Donawitz steel plant,Austria,operating pre-retirement,2028,True
P100000120011,Voestalpine Stahl Donawitz steel plant,Austria,operating pre-retirement,2029,True
P100000120011,Voestalpine Stahl Donawitz steel plant,Austria,operating pre-retirement,2030,True
P100000120010,Voestalpine Stahl Linz steel plant,Austria,operating,2020,True
P100000120010,Voestalpine Stahl Linz steel plant,Austria,operating,2021,True
P100000120010,Voestalpine Stahl Linz steel plant,Austria,operating,2022,True
P100000120010,Voestalpine Stahl Linz steel plant,Austria,operating,2023,True
P100000120010,Voestalpine Stahl Linz steel plant,Austria,operating,2024,True
P100000120010,Voestalpine Stahl Linz steel plant,Austria,operating,2025,True
P100000120010,Voestalpine Stahl Linz steel plant,Austria,operating,2026,True
P100000120010,Voestalpine Stahl Linz steel plant,Austria,operating,2027,True
P100000120010,Voestalpine Stahl Linz steel plant,Austria,operating,2028,True
P100000120010,Voestalpine Stahl Linz steel plant,Austria,operating,2029,True
P100000120010,Voestalpine Stahl Linz steel plant,Austria,operating,2030,True
P100000120010,Voestalpine Stahl Linz steel plant,Austria,construction,2020,True
P100000120010,Voestalpine Stahl Linz steel plant,Austria,construction,2021,True
P100000120010,Voestalpine Stahl Linz steel plant,Austria,construction,2022,True
P100000120010,Voestalpine Stahl Linz steel plant,Austria,construction,2023,True
P100000120010,Voestalpine Stahl Linz steel plant,Austria,construction,2024,True
P100000120010,Voestalpine Stahl Linz steel plant,Austria,construction,2025,True
P100000120010,Voestalpine Stahl Linz steel plant,Austria,construction,2026,True
P100000120010,Voestalpine Stahl Linz steel plant,Austria,construction,2027,True
P100000120010,Voestalpine Stahl Linz steel plant,Austria,construction,2028,True
P100000120010,Voestalpine Stahl Linz steel plant,Austria,construction,2029,True
P100000120010,Voestalpine Stahl Linz steel plant,Austria,construction,2030,True
P100000120010,Voestalpine Stahl Linz steel plant,Austria,operating pre-retirement,2020,True
P100000120010,Voestalpine Stahl Linz steel plant,Austria,operating pre-retirement,2021,True
P100000120010,Voestalpine Stahl Linz steel plant,Austria,operating pre-retirement,2022,True
P100000120010,Voestalpine Stahl Linz steel plant,Austria,operating pre-retirement,2023,True
P100000120010,Voestalpine Stahl Linz steel plant,Austria,operating pre-retirement,2024,True
P100000120010,Voestalpine Stahl Linz steel plant,Austria,operating pre-retirement,2025,True
P100000120010,Voestalpine Stahl Linz steel plant,Austria,operating pre-retirement,2026,True
P100000120010,Voestalpine Stahl Linz steel plant,Austria,operating pre-retirement,2027,True
P100000120010,Voestalpine Stahl Linz steel plant,Austria,operating pre-retirement,2028,True
P100000120010,Voestalpine Stahl Linz steel plant,Austria,operating pre-retirement,2029,True
P100000120010,Voestalpine Stahl Linz steel plant,Austria,operating pre-retirement,2030,True
P100000121043,Azerbaijan Integrated Steel Mill Complex,Azerbaijan,cancelled,2020,False
P100000121043,Azerbaijan Integrated Steel Mill Complex,Azerbaijan,cancelled,2021,False
P100000121043,Azerbaijan Integrated Steel Mill Complex,Azerbaijan,cancelled,2022,False
P100000121043,Azerbaijan Integrated Steel Mill Complex,Azerbaijan,cancelled,2023,False
P100000121043,Azerbaijan Integrated Steel Mill Complex,Azerbaijan,cancelled,2024,False
P100000121043,Azerbaijan Integrated Steel Mill Complex,Azerbaijan,cancelled,2025,False
P100000121043,Azerbaijan Integrated Steel Mill Complex,Azerbaijan,cancelled,2026,False
P100000121043,Azerbaijan Integrated Steel Mill Complex,Azerbaijan,cancelled,2027,False
P100000121043,Azerbaijan Integrated Steel Mill Complex,Azerbaijan,cancelled,2028,False
P100000121043,Azerbaijan Integrated Steel Mill Complex,Azerbaijan,cancelled,2029,False
P100000121043,Azerbaijan Integrated Steel Mill Complex,Azerbaijan,cancelled,2030,False
P100000120016,Baku Steel Company steel plant,Azerbaijan,operating,2020,True
P100000120016,Baku Steel Company steel plant,Azerbaijan,operating,2021,True
P100000120016,Baku Steel Company steel plant,Azerbaijan,operating,2022,True
P100000120016,Baku Steel Company steel plant,Azerbaijan,operating,2023,True
P100000120016,Baku Steel Company steel plant,Azerbaijan,operating,2024,True
P100000120016,Baku Steel Company steel plant,Azerbaijan,operating,2025,True
P100000120016,Baku Steel Company steel plant,Azerbaijan,operating,2026,True
P100000120016,Baku Steel Company steel plant,Azerbaijan,operating,2027,True
P100000120016,Baku Steel Company steel plant,Azerbaijan,operating,2028,True
P100000120016,Baku Steel Company steel plant,Azerbaijan,operating,2029,True
P100000120016,Baku Steel Company steel plant,Azerbaijan,operating,2030,True
P100000120032,Sulb Bahrain Al Hidd steel plant,Bahrain,operating,2020,True
P100000120032,Sulb Bahrain Al Hidd steel plant,Bahrain,operating,2021,True
P100000120032,Sulb Bahrain Al Hidd steel plant,Bahrain,operating,2022,True
P100000120032,Sulb Bahrain Al Hidd steel plant,Bahrain,operating,2023,True
P100000120032,Sulb Bahrain Al Hidd steel plant,Bahrain,operating,2024,True
P100000120032,Sulb Bahrain Al Hidd steel plant,Bahrain,operating,2025,True
P100000120032,Sulb Bahrain Al Hidd steel plant,Bahrain,operating,2026,True
P100000120032,Sulb Bahrain Al Hidd steel plant,Bahrain,operating,2027,True
P100000120032,Sulb Bahrain Al Hidd steel plant,Bahrain,operating,2028,True
P100000120032,Sulb Bahrain Al Hidd steel plant,Bahrain,operating,2029,True
P100000120032,Sulb Bahrain Al Hidd steel plant,Bahrain,operating,2030,True
P100000120020,Abul Khair Steel Sitakunda plant,Bangladesh,operating,2020,True
P100000120020,Abul Khair Steel Sitakunda plant,Bangladesh,operating,2021,True
P100000120020,Abul Khair Steel Sitakunda plant,Bangladesh,operating,2022,True
P100000120020,Abul Khair Steel Sitakunda plant,Bangladesh,operating,2023,True
P100000120020,Abul Khair Steel Sitakunda plant,Bangladesh,operating,2024,True
P100000120020,Abul Khair Steel Sitakunda plant,Bangladesh,operating,2025,True
P100000120020,Abul Khair Steel Sitakunda plant,Bangladesh,operating,2026,True
P100000120020,Abul Khair Steel Sitakunda plant,Bangladesh,operating,2027,True
P100000120020,Abul Khair Steel Sitakunda plant,Bangladesh,operating,2028,True
P100000120020,Abul Khair Steel Sitakunda plant,Bangladesh,operating,2029,True
P100000120020,Abul Khair Steel Sitakunda plant,Bangladesh,operating,2030,True
P100000120019,Bashundhara Steel Mirsarai plant,Bangladesh,announced,2020,True
P100000120019,Bashundhara Steel Mirsarai plant,Bangladesh,announced,2021,True
P100000120019,Bashundhara Steel Mirsarai plant,Bangladesh,announced,2022,True
P100000120019,Bashundhara Steel Mirsarai plant,Bangladesh,announced,2023,True
P100000120019,Bashundhara Steel Mirsarai plant,Bangladesh,announced,2024,True
P100000120019,Bashundhara Steel Mirsarai plant,Bangladesh,announced,2025,True
P100000120019,Bashundhara Steel Mirsarai plant,Bangladesh,announced,2026,True
P100000120019,Bashundhara Steel Mirsarai plant,Bangladesh,announced,2027,True
P100000120019,Bashundhara Steel Mirsarai plant,Bangladesh,announced,2028,True
P100000120019,Bashundhara Steel Mirsarai plant,Bangladesh,announced,2029,True
P100000120019,Bashundhara Steel Mirsarai plant,Bangladesh,announced,2030,True
P100000120019,Bashundhara Steel Mirsarai plant,Bangladesh,construction,2020,True
P100000120019,Bashundhara Steel Mirsarai plant,Bangladesh,construction,2021,True
P100000120019,Bashundhara Steel Mirsarai plant,Bangladesh,construction,2022,True
P100000120019,Bashundhara Steel Mirsarai plant,Bangladesh,construction,2023,True
P100000120019,Bashundhara Steel Mirsarai plant,Bangladesh,construction,2024,True
P100000120019,Bashundhara Steel Mirsarai plant,Bangladesh,construction,2025,True
P100000120019,Bashundhara Steel Mirsarai plant,Bangladesh,construction,2026,True
P100000120019,Bashundhara Steel Mirsarai plant,Bangladesh,construction,2027,True
P100000120019,Bashundhara Steel Mirsarai plant,Bangladesh,construction,2028,True
P100000120019,Bashundhara Steel Mirsarai plant,Bangladesh,construction,2029,True
P100000120019,Bashundhara Steel Mirsarai plant,Bangladesh,construction,2030,True
P100000120022,BSRM Ltd Mirsarai plant,Bangladesh,operating,2020,True
P100000120022,BSRM Ltd Mirsarai plant,Bangladesh,operating,2021,True
P100000120022,BSRM Ltd Mirsarai plant,Bangladesh,operating,2022,True
P100000120022,BSRM Ltd Mirsarai plant,Bangladesh,operating,2023,True
P100000120022,BSRM Ltd Mirsarai plant,Bangladesh,operating,2024,True
P100000120022,BSRM Ltd Mirsarai plant,Bangladesh,operating,2025,True
P100000120022,BSRM Ltd Mirsarai plant,Bangladesh,operating,2026,True
P100000120022,BSRM Ltd Mirsarai plant,Bangladesh,operating,2027,True
P100000120022,BSRM Ltd Mirsarai plant,Bangladesh,operating,2028,True
P100000120022,BSRM Ltd Mirsarai plant,Bangladesh,operating,2029,True
P100000120022,BSRM Ltd Mirsarai plant,Bangladesh,operating,2030,True
P100000120021,BSRM Steels Mirsarai plant,Bangladesh,operating,2020,True
P100000120021,BSRM Steels Mirsarai plant,Bangladesh,operating,2021,True
P100000120021,BSRM Steels Mirsarai plant,Bangladesh,operating,2022,True
P100000120021,BSRM Steels Mirsarai plant,Bangladesh,operating,2023,True
P100000120021,BSRM Steels Mirsarai plant,Bangladesh,operating,2024,True
P100000120021,BSRM Steels Mirsarai plant,Bangladesh,operating,2025,True
P100000120021,BSRM Steels Mirsarai plant,Bangladesh,operating,2026,True
P100000120021,BSRM Steels Mirsarai plant,Bangladesh,operating,2027,True
P100000120021,BSRM Steels Mirsarai plant,Bangladesh,operating,2028,True
P100000120021,BSRM Steels Mirsarai plant,Bangladesh,operating,2029,True
P100000120021,BSRM Steels Mirsarai plant,Bangladesh,operating,2030,True
P100000120018,GPH Steel Sitakunda plant,Bangladesh,operating,2020,True
P100000120018,GPH Steel Sitakunda plant,Bangladesh,operating,2021,True
P100000120018,GPH Steel Sitakunda plant,Bangladesh,operating,2022,True
P100000120018,GPH Steel Sitakunda plant,Bangladesh,operating,2023,True
P100000120018,GPH Steel Sitakunda plant,Bangladesh,operating,2024,True
P100000120018,GPH Steel Sitakunda plant,Bangladesh,operating,2025,True
P100000120018,GPH Steel Sitakunda plant,Bangladesh,operating,2026,True
P100000120018,GPH Steel Sitakunda plant,Bangladesh,operating,2027,True
P100000120018,GPH Steel Sitakunda plant,Bangladesh,operating,2028,True
P100000120018,GPH Steel Sitakunda plant,Bangladesh,operating,2029,True
P100000120018,GPH Steel Sitakunda plant,Bangladesh,operating,2030,True
P100000120024,KSRM Sitakunda steel plant,Bangladesh,operating,2020,True
P100000120024,KSRM Sitakunda steel plant,Bangladesh,operating,2021,True
P100000120024,KSRM Sitakunda steel plant,Bangladesh,operating,2022,True
P100000120024,KSRM Sitakunda steel plant,Bangladesh,operating,2023,True
P100000120024,KSRM Sitakunda steel plant,Bangladesh,operating,2024,True
P100000120024,KSRM Sitakunda steel plant,Bangladesh,operating,2025,True
P100000120024,KSRM Sitakunda steel plant,Bangladesh,operating,2026,True
P100000120024,KSRM Sitakunda steel plant,Bangladesh,operating,2027,True
P100000120024,KSRM Sitakunda steel plant,Bangladesh,operating,2028,True
P100000120024,KSRM Sitakunda steel plant,Bangladesh,operating,2029,True
P100000120024,KSRM Sitakunda steel plant,Bangladesh,operating,2030,True
P100001042845,Megnha Re-rolling and Steel Mills steel plant,Bangladesh,announced,2020,False
P100001042845,Megnha Re-rolling and Steel Mills steel plant,Bangladesh,announced,2021,False
P100001042845,Megnha Re-rolling and Steel Mills steel plant,Bangladesh,announced,2022,False
P100001042845,Megnha Re-rolling and Steel Mills steel plant,Bangladesh,announced,2023,False
P100001042845,Megnha Re-rolling and Steel Mills steel plant,Bangladesh,announced,2024,False
P100001042845,Megnha Re-rolling and Steel Mills steel plant,Bangladesh,announced,2025,False
P100001042845,Megnha Re-rolling and Steel Mills steel plant,Bangladesh,announced,2026,False
P100001042845,Megnha Re-rolling and Steel Mills steel plant,Bangladesh,announced,2027,False
P100001042845,Megnha Re-rolling and Steel Mills steel plant,Bangladesh,announced,2028,False
P100001042845,Megnha Re-rolling and Steel Mills steel plant,Bangladesh,announced,2029,False
P100001042845,Megnha Re-rolling and Steel Mills steel plant,Bangladesh,announced,2030,False
P100000120025,Star Consortium steel plant,Bangladesh,cancelled,2020,True
P100000120025,Star Consortium steel plant,Bangladesh,cancelled,2021,True
P100000120025,Star Consortium steel plant,Bangladesh,cancelled,2022,True
P100000120025,Star Consortium steel plant,Bangladesh,cancelled,2023,True
P100000120025,Star Consortium steel plant,Bangladesh,cancelled,2024,True
P100000120025,Star Consortium steel plant,Bangladesh,cancelled,2025,True
P100000120025,Star Consortium steel plant,Bangladesh,cancelled,2026,True
P100000120025,Star Consortium steel plant,Bangladesh,cancelled,2027,True
P100000120025,Star Consortium steel plant,Bangladesh,cancelled,2028,True
P100000120025,Star Consortium steel plant,Bangladesh,cancelled,2029,True
P100000120025,Star Consortium steel plant,Bangladesh,cancelled,2030,True
P100001042855,Unitex Steel Mills Feni steel plant,Bangladesh,construction,2020,True
P100001042855,Unitex Steel Mills Feni steel plant,Bangladesh,construction,2021,True
P100001042855,Unitex Steel Mills Feni steel plant,Bangladesh,construction,2022,True
P100001042855,Unitex Steel Mills Feni steel plant,Bangladesh,construction,2023,True
P100001042855,Unitex Steel Mills Feni steel plant,Bangladesh,construction,2024,True
P100001042855,Unitex Steel Mills Feni steel plant,Bangladesh,construction,2025,True
P100001042855,Unitex Steel Mills Feni steel plant,Bangladesh,construction,2026,True
P100001042855,Unitex Steel Mills Feni steel plant,Bangladesh,construction,2027,True
P100001042855,Unitex Steel Mills Feni steel plant,Bangladesh,construction,2028,True
P100001042855,Unitex Steel Mills Feni steel plant,Bangladesh,construction,2029,True
P100001042855,Unitex Steel Mills Feni steel plant,Bangladesh,construction,2030,True
P100000120056,Byelorussian Steel Works,Belarus,operating,2020,True
P100000120056,Byelorussian Steel Works,Belarus,operating,2021,True
P100000120056,Byelorussian Steel Works,Belarus,operating,2022,True
P100000120056,Byelorussian Steel Works,Belarus,operating,2023,True
P100000120056,Byelorussian Steel Works,Belarus,operating,2024,True
P100000120056,Byelorussian Steel Works,Belarus,operating,2025,True
P100000120056,Byelorussian Steel Works,Belarus,operating,2026,True
P100000120056,Byelorussian Steel Works,Belarus,operating,2027,True
P100000120056,Byelorussian Steel Works,Belarus,operating,2028,True
P100000120056,Byelorussian Steel Works,Belarus,operating,2029,True
P100000120056,Byelorussian Steel Works,Belarus,operating,2030,True
P100000120029,Aperam Stainless Belgium Châtelet steel plant,Belgium,operating,2020,True
P100000120029,Aperam Stainless Belgium Châtelet steel plant,Belgium,operating,2021,True
P100000120029,Aperam Stainless Belgium Châtelet steel plant,Belgium,operating,2022,True
P100000120029,Aperam Stainless Belgium Châtelet steel plant,Belgium,operating,2023,True
P100000120029,Aperam Stainless Belgium Châtelet steel plant,Belgium,operating,2024,True
P100000120029,Aperam Stainless Belgium Châtelet steel plant,Belgium,operating,2025,True
P100000120029,Aperam Stainless Belgium Châtelet steel plant,Belgium,operating,2026,True
P100000120029,Aperam Stainless Belgium Châtelet steel plant,Belgium,operating,2027,True
P100000120029,Aperam Stainless Belgium Châtelet steel plant,Belgium,operating,2028,True
P100000120029,Aperam Stainless Belgium Châtelet steel plant,Belgium,operating,2029,True
P100000120029,Aperam Stainless Belgium Châtelet steel plant,Belgium,operating,2030,True
P100000120028,Aperam Stainless Belgium Genk steel plant,Belgium,operating,2020,True
P100000120028,Aperam Stainless Belgium Genk steel plant,Belgium,operating,2021,True
P100000120028,Aperam Stainless Belgium Genk steel plant,Belgium,operating,2022,True
P100000120028,Aperam Stainless Belgium Genk steel plant,Belgium,operating,2023,True
P100000120028,Aperam Stainless Belgium Genk steel plant,Belgium,operating,2024,True
