company,year,production_t,emissions_tco2
Chongqing Zuhang Steel Co Ltd [100.0%],2025,0.0,0.0
Chongqing Zuhang Steel Co Ltd [100.0%],2026,0.0,0.0
Chongqing Zuhang Steel Co Ltd [100.0%],2027,0.0,0.0
Chongqing Zuhang Steel Co Ltd [100.0%],2028,0.0,0.0
Chongqing Zuhang Steel Co Ltd [100.0%],2029,0.0,0.0
Chongqing Zuhang Steel Co Ltd [100.0%],2030,0.0,0.0
Citic Pacific Special Steel Group Co Ltd [100.0%],2020,16236948.646920947,34097592.15853399
Citic Pacific Special Steel Group Co Ltd [100.0%],2021,15932717.42903601,33458706.60097562
Citic Pacific Special Steel Group Co Ltd [100.0%],2022,15753727.493797744,33082827.736975264
Citic Pacific Special Steel Group Co Ltd [100.0%],2023,15963532.933387984,33523419.16011477
Citic Pacific Special Steel Group Co Ltd [100.0%],2024,16138034.134795066,33889871.68306965
Citic Pacific Special Steel Group Co Ltd [100.0%],2025,0.0,0.0
Citic Pacific Special Steel Group Co Ltd [100.0%],2026,0.0,0.0
Citic Pacific Special Steel Group Co Ltd [100.0%],2027,0.0,0.0
Citic Pacific Special Steel Group Co Ltd [100.0%],2028,0.0,0.0
Citic Pacific Special Steel Group Co Ltd [100.0%],2029,0.0,0.0
Citic Pacific Special Steel Group Co Ltd [100.0%],2030,0.0,0.0
Citic Pacific Special Steel Group Co Ltd [51.0%]; Tianjin Ngs Hongda General Co [12.0%]; The China Orient Asset Management Co Ltd [9.6%]; Far East Horizon [8.9%]; Tianjin Jincheng State-Owned Capital Investment and Operations Co Ltd [8.6%]; Tianjin Guoxing Capital Operation Co Ltd [3.2%]; unknown [2.4%]; Tianjin Dongjiang Free Trade Port Area Management Committee [2.4%]; Tianjin Teda Investment Holdings Co Ltd [1.6%]; Tianjin Jinzhi State-owned Capital Investment and Operation Co Ltd [0.0%]; Tianjin STATE-OWNED CAPITAL Investment and Management Co Ltd [0.0%]; Tianjin Guoheng Investment Holding Co Ltd [0.0%]; Tianjin Port (Group) Co Ltd [0.0%],2020,1917749.8401875135,767099.9360750054
Citic Pacific Special Steel Group Co Ltd [51.0%]; Tianjin Ngs Hongda General Co [12.0%]; The China Orient Asset Management Co Ltd [9.6%]; Far East Horizon [8.9%]; Tianjin Jincheng State-Owned Capital Investment and Operations Co Ltd [8.6%]; Tianjin Guoxing Capital Operation Co Ltd [3.2%]; unknown [2.4%]; Tianjin Dongjiang Free Trade Port Area Management Committee [2.4%]; Tianjin Teda Investment Holdings Co Ltd [1.6%]; Tianjin Jinzhi State-owned Capital Investment and Operation Co Ltd [0.0%]; Tianjin STATE-OWNED CAPITAL Investment and Management Co Ltd [0.0%]; Tianjin Guoheng Investment Holding Co Ltd [0.0%]; Tianjin Port (Group) Co Ltd [0.0%],2021,1881817.0191774813,752726.8076709926
Citic Pacific Special Steel Group Co Ltd [51.0%]; Tianjin Ngs Hongda General Co [12.0%]; The China Orient Asset Management Co Ltd [9.6%]; Far East Horizon [8.9%]; Tianjin Jincheng State-Owned Capital Investment and Operations Co Ltd [8.6%]; Tianjin Guoxing Capital Operation Co Ltd [3.2%]; unknown [2.4%]; Tianjin Dongjiang Free Trade Port Area Management Committee [2.4%]; Tianjin Teda Investment Holdings Co Ltd [1.6%]; Tianjin Jinzhi State-owned Capital Investment and Operation Co Ltd [0.0%]; Tianjin STATE-OWNED CAPITAL Investment and Management Co Ltd [0.0%]; Tianjin Guoheng Investment Holding Co Ltd [0.0%]; Tianjin Port (Group) Co Ltd [0.0%],2022,1860676.475645403,744270.5902581612
Citic Pacific Special Steel Group Co Ltd [51.0%]; Tianjin Ngs Hongda General Co [12.0%]; The China Orient Asset Management Co Ltd [9.6%]; Far East Horizon [8.9%]; Tianjin Jincheng State-Owned Capital Investment and Operations Co Ltd [8.6%]; Tianjin Guoxing Capital Operation Co Ltd [3.2%]; unknown [2.4%]; Tianjin Dongjiang Free Trade Port Area Management Committee [2.4%]; Tianjin Teda Investment Holdings Co Ltd [1.6%]; Tianjin Jinzhi State-owned Capital Investment and Operation Co Ltd [0.0%]; Tianjin STATE-OWNED CAPITAL Investment and Management Co Ltd [0.0%]; Tianjin Guoheng Investment Holding Co Ltd [0.0%]; Tianjin Port (Group) Co Ltd [0.0%],2023,1885456.6456757463,754182.6582702985
Citic Pacific Special Steel Group Co Ltd [51.0%]; Tianjin Ngs Hongda General Co [12.0%]; The China Orient Asset Management Co Ltd [9.6%]; Far East Horizon [8.9%]; Tianjin Jincheng State-Owned Capital Investment and Operations Co Ltd [8.6%]; Tianjin Guoxing Capital Operation Co Ltd [3.2%]; unknown [2.4%]; Tianjin Dongjiang Free Trade Port Area Management Committee [2.4%]; Tianjin Teda Investment Holdings Co Ltd [1.6%]; Tianjin Jinzhi State-owned Capital Investment and Operation Co Ltd [0.0%]; Tianjin STATE-OWNED CAPITAL Investment and Management Co Ltd [0.0%]; Tianjin Guoheng Investment Holding Co Ltd [0.0%]; Tianjin Port (Group) Co Ltd [0.0%],2024,1906067.023794693,762426.8095178772
Citic Pacific Special Steel Group Co Ltd [51.0%]; Tianjin Ngs Hongda General Co [12.0%]; The China Orient Asset Management Co Ltd [9.6%]; Far East Horizon [8.9%]; Tianjin Jincheng State-Owned Capital Investment and Operations Co Ltd [8.6%]; Tianjin Guoxing Capital Operation Co Ltd [3.2%]; unknown [2.4%]; Tianjin Dongjiang Free Trade Port Area Management Committee [2.4%]; Tianjin Teda Investment Holdings Co Ltd [1.6%]; Tianjin Jinzhi State-owned Capital Investment and Operation Co Ltd [0.0%]; Tianjin STATE-OWNED CAPITAL Investment and Management Co Ltd [0.0%]; Tianjin Guoheng Investment Holding Co Ltd [0.0%]; Tianjin Port (Group) Co Ltd [0.0%],2025,0.0,0.0
Citic Pacific Special Steel Group Co Ltd [51.0%]; Tianjin Ngs Hongda General Co [12.0%]; The China Orient Asset Management Co Ltd [9.6%]; Far East Horizon [8.9%]; Tianjin Jincheng State-Owned Capital Investment and Operations Co Ltd [8.6%]; Tianjin Guoxing Capital Operation Co Ltd [3.2%]; unknown [2.4%]; Tianjin Dongjiang Free Trade Port Area Management Committee [2.4%]; Tianjin Teda Investment Holdings Co Ltd [1.6%]; Tianjin Jinzhi State-owned Capital Investment and Operation Co Ltd [0.0%]; Tianjin STATE-OWNED CAPITAL Investment and Management Co Ltd [0.0%]; Tianjin Guoheng Investment Holding Co Ltd [0.0%]; Tianjin Port (Group) Co Ltd [0.0%],2026,0.0,0.0
Citic Pacific Special Steel Group Co Ltd [51.0%]; Tianjin Ngs Hongda General Co [12.0%]; The China Orient Asset Management Co Ltd [9.6%]; Far East Horizon [8.9%]; Tianjin Jincheng State-Owned Capital Investment and Operations Co Ltd [8.6%]; Tianjin Guoxing Capital Operation Co Ltd [3.2%]; unknown [2.4%]; Tianjin Dongjiang Free Trade Port Area Management Committee [2.4%]; Tianjin Teda Investment Holdings Co Ltd [1.6%]; Tianjin Jinzhi State-owned Capital Investment and Operation Co Ltd [0.0%]; Tianjin STATE-OWNED CAPITAL Investment and Management Co Ltd [0.0%]; Tianjin Guoheng Investment Holding Co Ltd [0.0%]; Tianjin Port (Group) Co Ltd [0.0%],2027,0.0,0.0
Citic Pacific Special Steel Group Co Ltd [51.0%]; Tianjin Ngs Hongda General Co [12.0%]; The China Orient Asset Management Co Ltd [9.6%]; Far East Horizon [8.9%]; Tianjin Jincheng State-Owned Capital Investment and Operations Co Ltd [8.6%]; Tianjin Guoxing Capital Operation Co Ltd [3.2%]; unknown [2.4%]; Tianjin Dongjiang Free Trade Port Area Management Committee [2.4%]; Tianjin Teda Investment Holdings Co Ltd [1.6%]; Tianjin Jinzhi State-owned Capital Investment and Operation Co Ltd [0.0%]; Tianjin STATE-OWNED CAPITAL Investment and Management Co Ltd [0.0%]; Tianjin Guoheng Investment Holding Co Ltd [0.0%]; Tianjin Port (Group) Co Ltd [0.0%],2028,0.0,0.0
Citic Pacific Special Steel Group Co Ltd [51.0%]; Tianjin Ngs Hongda General Co [12.0%]; The China Orient Asset Management Co Ltd [9.6%]; Far East Horizon [8.9%]; Tianjin Jincheng State-Owned Capital Investment and Operations Co Ltd [8.6%]; Tianjin Guoxing Capital Operation Co Ltd [3.2%]; unknown [2.4%]; Tianjin Dongjiang Free Trade Port Area Management Committee [2.4%]; Tianjin Teda Investment Holdings Co Ltd [1.6%]; Tianjin Jinzhi State-owned Capital Investment and Operation Co Ltd [0.0%]; Tianjin STATE-OWNED CAPITAL Investment and Management Co Ltd [0.0%]; Tianjin Guoheng Investment Holding Co Ltd [0.0%]; Tianjin Port (Group) Co Ltd [0.0%],2029,0.0,0.0
Citic Pacific Special Steel Group Co Ltd [51.0%]; Tianjin Ngs Hongda General Co [12.0%]; The China Orient Asset Management Co Ltd [9.6%]; Far East Horizon [8.9%]; Tianjin Jincheng State-Owned Capital Investment and Operations Co Ltd [8.6%]; Tianjin Guoxing Capital Operation Co Ltd [3.2%]; unknown [2.4%]; Tianjin Dongjiang Free Trade Port Area Management Committee [2.4%]; Tianjin Teda Investment Holdings Co Ltd [1.6%]; Tianjin Jinzhi State-owned Capital Investment and Operation Co Ltd [0.0%]; Tianjin STATE-OWNED CAPITAL Investment and Management Co Ltd [0.0%]; Tianjin Guoheng Investment Holding Co Ltd [0.0%]; Tianjin Port (Group) Co Ltd [0.0%],2030,0.0,0.0
Daye Huaxin Industrial Co Ltd [56.3%]; Hubei Xinxin Steel Group Co Ltd [21.1%]; Jin Jun'an Investment Group Co Ltd [18.9%]; unknown [3.7%],2020,319624.97336458554,127849.98934583423
Daye Huaxin Industrial Co Ltd [56.3%]; Hubei Xinxin Steel Group Co Ltd [21.1%]; Jin Jun'an Investment Group Co Ltd [18.9%]; unknown [3.7%],2021,313636.16986291355,125454.46794516542
Daye Huaxin Industrial Co Ltd [56.3%]; Hubei Xinxin Steel Group Co Ltd [21.1%]; Jin Jun'an Investment Group Co Ltd [18.9%]; unknown [3.7%],2022,310112.74594090047,124045.0983763602
Daye Huaxin Industrial Co Ltd [56.3%]; Hubei Xinxin Steel Group Co Ltd [21.1%]; Jin Jun'an Investment Group Co Ltd [18.9%]; unknown [3.7%],2023,314242.77427929104,125697.10971171642
Daye Huaxin Industrial Co Ltd [56.3%]; Hubei Xinxin Steel Group Co Ltd [21.1%]; Jin Jun'an Investment Group Co Ltd [18.9%]; unknown [3.7%],2024,317677.8372991155,127071.1349196462
Daye Huaxin Industrial Co Ltd [56.3%]; Hubei Xinxin Steel Group Co Ltd [21.1%]; Jin Jun'an Investment Group Co Ltd [18.9%]; unknown [3.7%],2025,0.0,0.0
Daye Huaxin Industrial Co Ltd [56.3%]; Hubei Xinxin Steel Group Co Ltd [21.1%]; Jin Jun'an Investment Group Co Ltd [18.9%]; unknown [3.7%],2026,0.0,0.0
Daye Huaxin Industrial Co Ltd [56.3%]; Hubei Xinxin Steel Group Co Ltd [21.1%]; Jin Jun'an Investment Group Co Ltd [18.9%]; unknown [3.7%],2027,0.0,0.0
Daye Huaxin Industrial Co Ltd [56.3%]; Hubei Xinxin Steel Group Co Ltd [21.1%]; Jin Jun'an Investment Group Co Ltd [18.9%]; unknown [3.7%],2028,0.0,0.0
Daye Huaxin Industrial Co Ltd [56.3%]; Hubei Xinxin Steel Group Co Ltd [21.1%]; Jin Jun'an Investment Group Co Ltd [18.9%]; unknown [3.7%],2029,0.0,0.0
Daye Huaxin Industrial Co Ltd [56.3%]; Hubei Xinxin Steel Group Co Ltd [21.1%]; Jin Jun'an Investment Group Co Ltd [18.9%]; unknown [3.7%],2030,0.0,0.0
Dazhou Hangda Steel Co Ltd [100.0%],2020,639249.9467291711,255699.97869166845
Dazhou Hangda Steel Co Ltd [100.0%],2021,627272.3397258271,250908.93589033085
Dazhou Hangda Steel Co Ltd [100.0%],2022,620225.4918818009,248090.1967527204
Dazhou Hangda Steel Co Ltd [100.0%],2023,628485.5485585821,251394.21942343283
Dazhou Hangda Steel Co Ltd [100.0%],2024,635355.674598231,254142.2698392924
Dazhou Hangda Steel Co Ltd [100.0%],2025,0.0,0.0
Dazhou Hangda Steel Co Ltd [100.0%],2026,0.0,0.0
Dazhou Hangda Steel Co Ltd [100.0%],2027,0.0,0.0
Dazhou Hangda Steel Co Ltd [100.0%],2028,0.0,0.0
Dazhou Hangda Steel Co Ltd [100.0%],2029,0.0,0.0
Dazhou Hangda Steel Co Ltd [100.0%],2030,0.0,0.0
Fangda Special Steel Technology Co Ltd [100.0%],2020,1789899.8508416791,3758789.6867675264
Fangda Special Steel Technology Co Ltd [100.0%],2021,1756362.5512323158,3688361.357587863
Fangda Special Steel Technology Co Ltd [100.0%],2022,1736631.3772690427,3646925.8922649897
Fangda Special Steel Technology Co Ltd [100.0%],2023,1759759.5359640298,3695495.025524463
Fangda Special Steel Technology Co Ltd [100.0%],2024,1778995.8888750467,3735891.3666375983
Fangda Special Steel Technology Co Ltd [100.0%],2025,0.0,0.0
Fangda Special Steel Technology Co Ltd [100.0%],2026,0.0,0.0
Fangda Special Steel Technology Co Ltd [100.0%],2027,0.0,0.0
Fangda Special Steel Technology Co Ltd [100.0%],2028,0.0,0.0
Fangda Special Steel Technology Co Ltd [100.0%],2029,0.0,0.0
Fangda Special Steel Technology Co Ltd [100.0%],2030,0.0,0.0
Fujian Dingsheng Steel Co Ltd [100.0%],2020,2206690.816109099,882676.3264436396
Fujian Dingsheng Steel Co Ltd [100.0%],2021,2165344.116733555,866137.6466934221
Fujian Dingsheng Steel Co Ltd [100.0%],2022,2141018.397975977,856407.3591903909
Fujian Dingsheng Steel Co Ltd [100.0%],2023,2169532.1136242254,867812.8454496902
Fujian Dingsheng Steel Co Ltd [100.0%],2024,2193247.7887130934,877299.1154852374
Fujian Dingsheng Steel Co Ltd [100.0%],2025,0.0,0.0
Fujian Dingsheng Steel Co Ltd [100.0%],2026,0.0,0.0
Fujian Dingsheng Steel Co Ltd [100.0%],2027,0.0,0.0
Fujian Dingsheng Steel Co Ltd [100.0%],2028,0.0,0.0
Fujian Dingsheng Steel Co Ltd [100.0%],2029,0.0,0.0
Fujian Dingsheng Steel Co Ltd [100.0%],2030,0.0,0.0
Fujian Great Dong Hai Industrial Group Co Ltd [100.0%],2020,4724057.106328575,9920519.923290009
Fujian Great Dong Hai Industrial Group Co Ltd [100.0%],2021,4635542.590573862,9734639.44020511
Fujian Great Dong Hai Industrial Group Co Ltd [100.0%],2022,4583466.385006509,9625279.408513669
Fujian Great Dong Hai Industrial Group Co Ltd [100.0%],2023,4644508.203847921,9753467.228080636
Fujian Great Dong Hai Industrial Group Co Ltd [100.0%],2024,4695278.4352809265,9860084.714089947
Fujian Great Dong Hai Industrial Group Co Ltd [100.0%],2025,0.0,0.0
Fujian Great Dong Hai Industrial Group Co Ltd [100.0%],2026,0.0,0.0
Fujian Great Dong Hai Industrial Group Co Ltd [100.0%],2027,0.0,0.0
Fujian Great Dong Hai Industrial Group Co Ltd [100.0%],2028,0.0,0.0
Fujian Great Dong Hai Industrial Group Co Ltd [100.0%],2029,0.0,0.0
Fujian Great Dong Hai Industrial Group Co Ltd [100.0%],2030,0.0,0.0
Fujian Huaya Group Co Ltd [64.1%]; natural person(s) [32.8%]; unknown [3.2%],2020,2812699.765608353,5906669.507777542
Fujian Huaya Group Co Ltd [64.1%]; natural person(s) [32.8%]; unknown [3.2%],2021,2759998.2947936393,5795996.419066642
Fujian Huaya Group Co Ltd [64.1%]; natural person(s) [32.8%]; unknown [3.2%],2022,2728992.1642799242,5730883.5449878415
Fujian Huaya Group Co Ltd [64.1%]; natural person(s) [32.8%]; unknown [3.2%],2023,2765336.413657761,5807206.468681299
Fujian Huaya Group Co Ltd [64.1%]; natural person(s) [32.8%]; unknown [3.2%],2024,2795564.9682322163,5870686.433287654
Fujian Huaya Group Co Ltd [64.1%]; natural person(s) [32.8%]; unknown [3.2%],2025,0.0,0.0
Fujian Huaya Group Co Ltd [64.1%]; natural person(s) [32.8%]; unknown [3.2%],2026,0.0,0.0
Fujian Huaya Group Co Ltd [64.1%]; natural person(s) [32.8%]; unknown [3.2%],2027,0.0,0.0
Fujian Huaya Group Co Ltd [64.1%]; natural person(s) [32.8%]; unknown [3.2%],2028,0.0,0.0
Fujian Huaya Group Co Ltd [64.1%]; natural person(s) [32.8%]; unknown [3.2%],2029,0.0,0.0
Fujian Huaya Group Co Ltd [64.1%]; natural person(s) [32.8%]; unknown [3.2%],2030,0.0,0.0
Fujian Lanming Investment Partnership LP [25.2%]; unknown [14.9%]; natural person(s) [13.9%]; Fujian Lanrui Investment Partnership LP [12.5%]; Fujian Qikun Investment Co Ltd [5.8%]; Fujian Zhongyi Investment Co Ltd [5.0%]; Fujian Taisong Investment Co Ltd [3.3%]; Fujian Qinghe Investment Co Ltd [1.9%]; Fujian Jinkun Investment Co Ltd [1.8%]; Fuzhou Deyu Investment Co Ltd [1.8%]; Fujian Shunle Investment Co Ltd [1.8%]; Fujian Yuheng Investment Co Ltd [1.8%]; Fuzhou Minqiu Trading Co Ltd [1.7%]; Fenghe Investment (Fujian) Co Ltd [1.4%]; Fujian Jingyuan Investment Co Ltd [1.4%]; Fujian Junao Investment Co Ltd [1.4%]; Fujian Yongxinqi Investment Co Ltd [1.4%]; Yuncheng Investment (Fujian) Co Ltd [1.4%]; Pingtan Shengxin Investment Partnership LP [1.4%],2020,1534199.8721500107,613679.9488600043
Fujian Lanming Investment Partnership LP [25.2%]; unknown [14.9%]; natural person(s) [13.9%]; Fujian Lanrui Investment Partnership LP [12.5%]; Fujian Qikun Investment Co Ltd [5.8%]; Fujian Zhongyi Investment Co Ltd [5.0%]; Fujian Taisong Investment Co Ltd [3.3%]; Fujian Qinghe Investment Co Ltd [1.9%]; Fujian Jinkun Investment Co Ltd [1.8%]; Fuzhou Deyu Investment Co Ltd [1.8%]; Fujian Shunle Investment Co Ltd [1.8%]; Fujian Yuheng Investment Co Ltd [1.8%]; Fuzhou Minqiu Trading Co Ltd [1.7%]; Fenghe Investment (Fujian) Co Ltd [1.4%]; Fujian Jingyuan Investment Co Ltd [1.4%]; Fujian Junao Investment Co Ltd [1.4%]; Fujian Yongxinqi Investment Co Ltd [1.4%]; Yuncheng Investment (Fujian) Co Ltd [1.4%]; Pingtan Shengxin Investment Partnership LP [1.4%],2021,1505453.6153419851,602181.446136794
Fujian Lanming Investment Partnership LP [25.2%]; unknown [14.9%]; natural person(s) [13.9%]; Fujian Lanrui Investment Partnership LP [12.5%]; Fujian Qikun Investment Co Ltd [5.8%]; Fujian Zhongyi Investment Co Ltd [5.0%]; Fujian Taisong Investment Co Ltd [3.3%]; Fujian Qinghe Investment Co Ltd [1.9%]; Fujian Jinkun Investment Co Ltd [1.8%]; Fuzhou Deyu Investment Co Ltd [1.8%]; Fujian Shunle Investment Co Ltd [1.8%]; Fujian Yuheng Investment Co Ltd [1.8%]; Fuzhou Minqiu Trading Co Ltd [1.7%]; Fenghe Investment (Fujian) Co Ltd [1.4%]; Fujian Jingyuan Investment Co Ltd [1.4%]; Fujian Junao Investment Co Ltd [1.4%]; Fujian Yongxinqi Investment Co Ltd [1.4%]; Yuncheng Investment (Fujian) Co Ltd [1.4%]; Pingtan Shengxin Investment Partnership LP [1.4%],2022,1488541.1805163224,595416.472206529
